5132, #1, 0, 0, 0, 0, 0, 0, 05132, #2, 0, 0, 0, 0, 0, 0, 05132, #3, 3.05441, 2.50032, 0.460365, 0.635946, 0.516328, 0.0947391, 05132, #4, -3.07436, 2.4757, 0.460365, -0.635936, 0.516328, 0.0947391, 05132, #5, -3.05436, -2.50169, 0.460365, -0.635936, -0.516612, 0.0947391, 0
5142, #1, 0, 0, 0, 0, 0, 0, 05142, #2, 0, 0, 0, 0, 0, 0, 05142, #3, 3.03376, 2.48328, 0.45727, -2.078, -1.68714, -0.309567, 05142, #4, -3.05344, 2.45899, 0.45727, 2.07797, -1.68714, -0.309567, 05142, #5, -3.03371, -2.48464, 0.45727, 2.07797, 1.68807, -0.309567, 0
5152, #1, 0, 0, 0, 0, 0, 0, 05152, #2, 0, 0, 0, 0, 0, 0, 05152, #3, 3.06127, 2.50598, 0.461394, 2.76856, 2.24781, 0.412442, 05152, #4, -3.08131, 2.48125, 0.461394, -2.76852, 2.24781, 0.412442, 05152, #5, -3.06122, -2.50736, 0.461394, -2.76852, -2.24905, 0.412442, 0
5162, #1, 0, 0, 0, 0, 0, 0, 05162, #2, 0, 0, 0, 0, 0, 0, 05162, #3, 3.00795, 2.46199, 0.453399, -5.36648, -4.35707, -0.799463, 05162, #4, -3.0273, 2.43811, 0.453399, 5.3664, -4.35707, -0.799463, 05162, #5, -3.0079, -2.46333, 0.453399, 5.3664, 4.35947, -0.799463, 0
5172, #1, 0, 0, 0, 0, 0, 0, 05172, #2, 0, 0, 0, 0, 0, 0, 05172, #3, 2.98135, 2.44004, 0.44941, -2.67771, -2.17405, -0.398908, 05172, #4, -3.00035, 2.41658, 0.44941, 2.67767, -2.17405, -0.398908, 05172, #5, -2.9813, -2.44137, 0.44941, 2.67767, 2.17524, -0.398908, 0
5182, #1, 0, 0, 0, 0, 0, 0, 05182, #2, 0, 0, 0, 0, 0, 0, 05182, #3, 3.02149, 2.47315, 0.455429, 4.03976, 3.27991, 0.601817, 05182, #4, -3.041, 2.44906, 0.455429, -4.0397, 3.27991, 0.601817, 05182, #5, -3.02143, -2.47451, 0.455429, -4.0397, -3.28171, 0.601817, 0
5192, #1, 0, 0, 0, 0, 0, 0, 05192, #2, 0, 0, 0, 0, 0, 0, 05192, #3, 2.99379, 2.4503, 0.451276, -2.78755, -2.26323, -0.415271, 05192, #4, -3.01295, 2.42665, 0.451276, 2.78751, -2.26323, -0.415271, 05192, #5, -2.99374, -2.45164, 0.451276, 2.78751, 2.26447, -0.415271, 0
5202, #1, 0, 0, 0, 0, 0, 0, 05202, #2, 0, 0, 0, 0, 0, 0, 05202, #3, 3.03521, 2.48448, 0.457486, 4.16866, 3.38456, 0.62102, 05202, #4, -3.0549, 2.46016, 0.457486, -4.1686, 3.38456, 0.62102, 05202, #5, -3.03516, -2.48584, 0.457486, -4.1686, -3.38642, 0.62102, 0
5212, #1, 0, 0, 0, 0, 0, 0, 05212, #2, 0, 0, 0, 0, 0, 0, 05212, #3, 3.01304, 2.46618, 0.454163, -2.23095, -1.81132, -0.332352, 05212, #4, -3.03245, 2.44222, 0.454163, 2.23091, -1.81132, -0.332352, 05212, #5, -3.01299, -2.46754, 0.454163, 2.23091, 1.81232, -0.332352, 0
5222, #1, 0, 0, 0, 0, 0, 0, 05222, #2, 0, 0, 0, 0, 0, 0, 05222, #3, 3.01322, 2.46633, 0.454189, 0.017874, 0.014512, 0.00266275, 05222, #4, -3.03263, 2.44237, 0.454189, -0.0178737, 0.014512, 0.00266275, 05222, #5, -3.01317, -2.46768, 0.454189, -0.0178737, -0.01452, 0.00266275, 0
5232, #1, 0, 0, 0, 0, 0, 0, 05232, #2, 0, 0, 0, 0, 0, 0, 05232, #3, 2.97991, 2.43885, 0.449194, -3.35297, -2.7223, -0.499504, 05232, #4, -2.99889, 2.41541, 0.449194, 3.35292, -2.7223, -0.499504, 05232, #5, -2.97986, -2.44018, 0.449194, 3.35292, 2.7238, -0.499504, 0
5242, #1, 0, 0, 0, 0, 0, 0, 05242, #2, 0, 0, 0, 0, 0, 0, 05242, #3, 3.03892, 2.48754, 0.458043, 5.93964, 4.82243, 0.884849, 05242, #4, -3.05866, 2.46316, 0.458043, -5.93955, 4.82243, 0.884849, 05242, #5, -3.03887, -2.4889, 0.458043, -5.93955, -4.82508, 0.884849, 0
5252, #1, 0, 0, 0, 0, 0, 0, 05252, #2, 0, 0, 0, 0, 0, 0, 05252, #3, 3.04257, 2.49055, 0.45859, 0.367231, 0.298157, 0.0547077, 05252, #4, -3.06236, 2.46611, 0.45859, -0.367225, 0.298157, 0.0547077, 05252, #5, -3.04252, -2.49191, 0.45859, -0.367225, -0.298321, 0.0547077, 0
5262, #1, 0, 0, 0, 0, 0, 0, 05262, #2, 0, 0, 0, 0, 0, 0, 05262, #3, 3.01258, 2.46581, 0.454094, -3.01788, -2.45023, -0.449584, 05262, #4, -3.03199, 2.44185, 0.454094, 3.01783, -2.45023, -0.449584, 05262, #5, -3.01253, -2.46716, 0.454094, 3.01783, 2.45158, -0.449584, 0
5272, #1, 0, 0, 0, 0, 0, 0, 05272, #2, 0, 0, 0, 0, 0, 0, 05272, #3, 3.0467, 2.49396, 0.459209, 3.43351, 2.78769, 0.511503, 05272, #4, -3.06654, 2.46946, 0.459209, -3.43346, 2.78769, 0.511503, 05272, #5, -3.04664, -2.49532, 0.459209, -3.43346, -2.78922, 0.511503, 0
5282, #1, 0, 0, 0, 0, 0, 0, 05282, #2, 0, 0, 0, 0, 0, 0, 05282, #3, 3.0782, 2.51996, 0.463933, 3.17119, 2.57471, 0.472423, 05282, #4, -3.09846, 2.49495, 0.463933, -3.17114, 2.57471, 0.472423, 05282, #5, -3.07815, -2.52134, 0.463933, -3.17114, -2.57612, 0.472423, 0
5292, #1, 0, 0, 0, 0, 0, 0, 05292, #2, 0, 0, 0, 0, 0, 0, 05292, #3, 3.07829, 2.52004, 0.463947, 0.00961195, 0.007804, 0.00143193, 05292, #4, -3.09856, 2.49502, 0.463947, -0.00961181, 0.007804, 0.00143193, 05292, #5, -3.07824, -2.52142, 0.463947, -0.00961181, -0.00780829, 0.00143193, 0
5302, #1, 0, 0, 0, 0, 0, 0, 05302, #2, 0, 0, 0, 0, 0, 0, 05302, #3, 3.05592, 2.50157, 0.460593, -2.25188, -1.82831, -0.33547, 05302, #4, -3.07589, 2.47692, 0.460593, 2.25184, -1.82831, -0.33547, 05302, #5, -3.05587, -2.50294, 0.460593, 2.25184, 1.82932, -0.33547, 0
5312, #1, 0, 0, 0, 0, 0, 0, 05312, #2, 0, 0, 0, 0, 0, 0, 05312, #3, 3.06161, 2.50627, 0.461446, 0.572477, 0.464797, 0.0852839, 05312, #4, -3.08165, 2.48152, 0.461446, -0.572468, 0.464797, 0.0852839, 05312, #5, -3.06156, -2.50764, 0.461446, -0.572468, -0.465053, 0.0852839, 0
5322, #1, 0, 0, 0, 0, 0, 0, 05322, #2, 0, 0, 0, 0, 0, 0, 05322, #3, 3.02888, 2.47925, 0.456537, -3.29495, -2.67519, -0.49086, 05322, #4, -3.04849, 2.45504, 0.456537, 3.2949, -2.67519, -0.49086, 05322, #5, -3.02883, -2.48061, 0.456537, 3.2949, 2.67666, -0.49086, 0
5332, #1, 0, 0, 0, 0, 0, 0, 05332, #2, 0, 0, 0, 0, 0, 0, 05332, #3, 3.04948, 2.49625, 0.459626, 2.07364, 1.6836, 0.308918, 05332, #4, -3.06936, 2.47171, 0.459626, -2.07361, 1.6836, 0.308918, 05332, #5, -3.04943, -2.49762, 0.459626, -2.07361, -1.68453, 0.308918, 0
5342, #1, 0, 0, 0, 0, 0, 0, 05342, #2, 0, 0, 0, 0, 0, 0, 05342, #3, 3.07917, 2.52076, 0.464079, 2.98906, 2.42684, 0.445291, 05342, #4, -3.09945, 2.49573, 0.464079, -2.98902, 2.42684, 0.445291, 05342, #5, -3.07912, -2.52214, 0.464079, -2.98902, -2.42817, 0.445291, 0
5352, #1, 0, 0, 0, 0, 0, 0, 05352, #2, 0, 0, 0, 0, 0, 0, 05352, #3, 3.01502, 2.46782, 0.454459, -6.45723, -5.24266, -0.961956, 05352, #4, -3.03446, 2.44383, 0.454459, 6.45713, -5.24266, -0.961956, 05352, #5, -3.01497, -2.46917, 0.454459, 6.45713, 5.24555, -0.961956, 0
5362, #1, 0, 0, 0, 0, 0, 0, 05362, #2, 0, 0, 0, 0, 0, 0, 05362, #3, 2.9718, 2.43216, 0.447979, -4.35011, -3.53188, -0.648051, 05362, #4, -2.99068, 2.40885, 0.447979, 4.35004, -3.53188, -0.648051, 05362, #5, -2.97175, -2.43349, 0.447979, 4.35004, 3.53382, -0.648051, 0
5372, #1, 0, 0, 0, 0, 0, 0, 05372, #2, 0, 0, 0, 0, 0, 0, 05372, #3, 2.99344, 2.45001, 0.451224, 2.17805, 1.76837, 0.324472, 05372, #4, -3.0126, 2.42636, 0.451224, -2.17802, 1.76837, 0.324472, 05372, #5, -2.99339, -2.45136, 0.451224, -2.17802, -1.76935, 0.324472, 0
5382, #1, 0, 0, 0, 0, 0, 0, 05382, #2, 0, 0, 0, 0, 0, 0, 05382, #3, 3.01885, 2.47098, 0.455034, 2.55762, 2.07654, 0.381017, 05382, #4, -3.03834, 2.44693, 0.455034, -2.55758, 2.07654, 0.381017, 05382, #5, -3.0188, -2.47233, 0.455034, -2.55758, -2.07769, 0.381017, 0
5392, #1, 0, 0, 0, 0, 0, 0, 05392, #2, 0, 0, 0, 0, 0, 0, 05392, #3, 3.06488, 2.50897, 0.461936, 4.63333, 3.76183, 0.690244, 05392, #4, -3.08497, 2.48417, 0.461936, -4.63326, 3.76183, 0.690244, 05392, #5, -3.06483, -2.51034, 0.461936, -4.63326, -3.7639, 0.690244, 0
5402, #1, 0, 0, 0, 0, 0, 0, 05402, #2, 0, 0, 0, 0, 0, 0, 05402, #3, 3.04505, 2.4926, 0.458962, -1.99668, -1.62111, -0.297452, 05402, #4, -3.06487, 2.46812, 0.458962, 1.99665, -1.62111, -0.297452, 05402, #5, -3.045, -2.49396, 0.458962, 1.99665, 1.62201, -0.297452, 0
5412, #1, 0, 0, 0, 0, 0, 0, 05412, #2, 0, 0, 0, 0, 0, 0, 05412, #3, 3.04531, 2.49282, 0.459002, 0.0267764, 0.0217399, 0.00398898, 05412, #4, -3.06514, 2.46834, 0.459002, -0.026776, 0.0217399, 0.00398898, 05412, #5, -3.04526, -2.49418, 0.459002, -0.026776, -0.0217519, 0.00398898, 0
5422, #1, 0, 0, 0, 0, 0, 0, 05422, #2, 0, 0, 0, 0, 0, 0, 05422, #3, 3.00798, 2.46201, 0.453403, -3.75804, -3.05117, -0.559848, 05422, #4, -3.02732, 2.43813, 0.453403, 3.75798, -3.05117, -0.559848, 05422, #5, -3.00793, -2.46335, 0.453403, 3.75798, 3.05285, -0.559848, 0
5432, #1, 0, 0, 0, 0, 0, 0, 05432, #2, 0, 0, 0, 0, 0, 0, 05432, #3, 3.03195, 2.48179, 0.456997, 2.4127, 1.95888, 0.359428, 05432, #4, -3.0516, 2.45752, 0.456997, -2.41266, 1.95888, 0.359428, 05432, #5, -3.0319, -2.48315, 0.456997, -2.41266, -1.95996, 0.359428, 0
5442, #1, 0, 0, 0, 0, 0, 0, 05442, #2, 0, 0, 0, 0, 0, 0, 05442, #3, 3.06894, 2.51232, 0.462545, 3.72396, 3.02351, 0.554772, 05442, #4, -3.08908, 2.48746, 0.462545, -3.72391, 3.02351, 0.554772, 05442, #5, -3.06889, -2.5137, 0.462545, -3.72391, -3.02517, 0.554772, 0
5452, #1, 0, 0, 0, 0, 0, 0, 05452, #2, 0, 0, 0, 0, 0, 0, 05452, #3, 3.0282, 2.47869, 0.456435, -4.10167, -3.33017, -0.611041, 05452, #4, -3.0478, 2.45449, 0.456435, 4.10161, -3.33017, -0.611041, 05452, #5, -3.02815, -2.48005, 0.456435, 4.10161, 3.33201, -0.611041, 0
5462, #1, 0, 0, 0, 0, 0, 0, 05462, #2, 0, 0, 0, 0, 0, 0, 05462, #3, 3.02566, 2.4766, 0.456055, -0.25498, -0.20702, -0.0379853, 05462, #4, -3.04524, 2.45244, 0.456055, 0.254976, -0.20702, -0.0379853, 05462, #5, -3.02561, -2.47796, 0.456055, 0.254976, 0.207134, -0.0379853, 0
5472, #1, 0, 0, 0, 0, 0, 0, 05472, #2, 0, 0, 0, 0, 0, 0, 05472, #3, 2.98797, 2.4455, 0.450403, -3.79381, -3.08022, -0.565178, 05472, #4, -3.00706, 2.42194, 0.450403, 3.79376, -3.08022, -0.565178, 05472, #5, -2.98792, -2.44684, 0.450403, 3.79376, 3.08191, -0.565178, 0
5482, #1, 0, 0, 0, 0, 0, 0, 05482, #2, 0, 0, 0, 0, 0, 0, 05482, #3, 3.01362, 2.46666, 0.454249, 2.58133, 2.0958, 0.38455, 05482, #4, -3.03303, 2.44269, 0.454249, -2.58129, 2.0958, 0.38455, 05482, #5, -3.01357, -2.46801, 0.454249, -2.58129, -2.09695, 0.38455, 0
5492, #1, 0, 0, 0, 0, 0, 0, 05492, #2, 0, 0, 0, 0, 0, 0, 05492, #3, 3.02681, 2.47754, 0.456226, 1.32757, 1.07786, 0.197773, 05492, #4, -3.04639, 2.45336, 0.456226, -1.32755, 1.07786, 0.197773, 05492, #5, -3.02676, -2.4789, 0.456226, -1.32755, -1.07846, 0.197773, 0
5502, #1, 0, 0, 0, 0, 0, 0, 05502, #2, 0, 0, 0, 0, 0, 0, 05502, #3, 3.10304, 2.54046, 0.467658, 7.67382, 6.23042, 1.1432, 05502, #4, -3.12363, 2.51504, 0.467658, -7.6737, 6.23042, 1.1432, 05502, #5, -3.10299, -2.54185, 0.467658, -7.6737, -6.23385, 1.1432, 0
5512, #1, 0, 0, 0, 0, 0, 0, 05512, #2, 0, 0, 0, 0, 0, 0, 05512, #3, 3.04953, 2.4963, 0.459634, -5.38633, -4.37319, -0.802421, 05512, #4, -3.06942, 2.47175, 0.459634, 5.38625, -4.37319, -0.802421, 05512, #5, -3.04948, -2.49766, 0.459634, 5.38625, 4.3756, -0.802421, 0
5522, #1, 0, 0, 0, 0, 0, 0, 05522, #2, 0, 0, 0, 0, 0, 0, 05522, #3, 3.03427, 2.4837, 0.457345, -1.53636, -1.24738, -0.228877, 05522, #4, -3.05395, 2.4594, 0.457345, 1.53633, -1.24738, -0.228877, 05522, #5, -3.03422, -2.48506, 0.457345, 1.53633, 1.24806, -0.228877, 0
5532, #1, 0, 0, 0, 0, 0, 0, 05532, #2, 0, 0, 0, 0, 0, 0, 05532, #3, 3.00591, 2.4603, 0.453094, -2.85391, -2.31711, -0.425158, 05532, #4, -3.02523, 2.43646, 0.453094, 2.85387, -2.31711, -0.425158, 05532, #5, -3.00586, -2.46165, 0.453094, 2.85387, 2.31839, -0.425158, 0
5542, #1, 0, 0, 0, 0, 0, 0, 05542, #2, 0, 0, 0, 0, 0, 0, 05542, #3, 3.01027, 2.46389, 0.453746, 0.438074, 0.355675, 0.0652615, 05542, #4, -3.02964, 2.43998, 0.453746, -0.438068, 0.355675, 0.0652615, 05542, #5, -3.01022, -2.46524, 0.453746, -0.438068, -0.355871, 0.0652615, 0
5552, #1, 0, 0, 0, 0, 0, 0, 05552, #2, 0, 0, 0, 0, 0, 0, 05552, #3, 3.00849, 2.46243, 0.45348, -0.178974, -0.14531, -0.0266624, 05552, #4, -3.02784, 2.43854, 0.45348, 0.178972, -0.14531, -0.0266624, 05552, #5, -3.00844, -2.46378, 0.45348, 0.178972, 0.14539, -0.0266624, 0
5562, #1, 0, 0, 0, 0, 0, 0, 05562, #2, 0, 0, 0, 0, 0, 0, 05562, #3, 3.05645, 2.502, 0.460671, 4.82718, 3.91921, 0.719122, 05562, #4, -3.07642, 2.47734, 0.460671, -4.8271, 3.91921, 0.719122, 05562, #5, -3.05639, -2.50337, 0.460671, -4.8271, -3.92137, 0.719122, 0
5572, #1, 0, 0, 0, 0, 0, 0, 05572, #2, 0, 0, 0, 0, 0, 0, 05572, #3, 3.07061, 2.51369, 0.462794, 1.42531, 1.15722, 0.212333, 05572, #4, -3.09077, 2.4888, 0.462794, -1.42529, 1.15722, 0.212333, 05572, #5, -3.07055, -2.51507, 0.462794, -1.42529, -1.15785, 0.212333, 0
5582, #1, 0, 0, 0, 0, 0, 0, 05582, #2, 0, 0, 0, 0, 0, 0, 05582, #3, 3.00025, 2.45563, 0.452245, -7.08129, -5.74934, -1.05492, 05582, #4, -3.0195, 2.43188, 0.452245, 7.08118, -5.74934, -1.05492, 05582, #5, -3.0002, -2.45698, 0.452245, 7.08118, 5.75251, -1.05492, 0
5592, #1, 0, 0, 0, 0, 0, 0, 05592, #2, 0, 0, 0, 0, 0, 0, 05592, #3, 2.98956, 2.44681, 0.450642, -1.07622, -0.873787, -0.160328, 05592, #4, -3.00867, 2.42322, 0.450642, 1.0762, -0.873787, -0.160328, 05592, #5, -2.98951, -2.44815, 0.450642, 1.0762, 0.874268, -0.160328, 0
5602, #1, 0, 0, 0, 0, 0, 0, 05602, #2, 0, 0, 0, 0, 0, 0, 05602, #3, 3.01501, 2.46781, 0.454458, 2.56175, 2.0799, 0.381632, 05602, #4, -3.03445, 2.44382, 0.454458, -2.56171, 2.0799, 0.381632, 05602, #5, -3.01496, -2.46916, 0.454458, -2.56171, -2.08104, 0.381632, 0
5612, #1, 0, 0, 0, 0, 0, 0, 05612, #2, 0, 0, 0, 0, 0, 0, 05612, #3, 3.0398, 2.48826, 0.458174, 2.49444, 2.02525, 0.371605, 05612, #4, -3.05955, 2.46387, 0.458174, -2.4944, 2.02525, 0.371605, 05612, #5, -3.03974, -2.48962, 0.458174, -2.4944, -2.02636, 0.371605, 0
5622, #1, 0, 0, 0, 0, 0, 0, 05622, #2, 0, 0, 0, 0, 0, 0, 05622, #3, 3.04803, 2.49505, 0.459408, 0.828366, 0.672555, 0.123405, 05622, #4, -3.06789, 2.47053, 0.459408, -0.828354, 0.672555, 0.123405, 05622, #5, -3.04797, -2.49642, 0.459408, -0.828354, -0.672926, 0.123405, 0
5632, #1, 0, 0, 0, 0, 0, 0, 05632, #2, 0, 0, 0, 0, 0, 0, 05632, #3, 3.00664, 2.4609, 0.453203, -4.16533, -3.38186, -0.620525, 05632, #4, -3.02597, 2.43705, 0.453203, 4.16527, -3.38186, -0.620525, 05632, #5, -3.00659, -2.46225, 0.453203, 4.16527, 3.38372, -0.620525, 0
5642, #1, 0, 0, 0, 0, 0, 0, 05642, #2, 0, 0, 0, 0, 0, 0, 05642, #3, 2.92515, 2.39368, 0.440985, -8.20154, -6.65888, -1.22181, 05642, #4, -2.94344, 2.3711, 0.440985, 8.20142, -6.65888, -1.22181, 05642, #5, -2.9251, -2.39499, 0.440985, 8.20142, 6.66255, -1.22181, 0
5652, #1, 0, 0, 0, 0, 0, 0, 05652, #2, 0, 0, 0, 0, 0, 0, 05652, #3, 2.92546, 2.39393, 0.441031, 0.0310158, 0.0251819, 0.00462053, 05652, #4, -2.94375, 2.37135, 0.441031, -0.0310153, 0.0251819, 0.00462053, 05652, #5, -2.92541, -2.39524, 0.441031, -0.0310153, -0.0251957, 0.00462053, 0
5662, #1, 0, 0, 0, 0, 0, 0, 05662, #2, 0, 0, 0, 0, 0, 0, 05662, #3, 2.93719, 2.40361, 0.442789, 1.18026, 0.95826, 0.175827, 05662, #4, -2.95563, 2.38084, 0.442789, -1.18024, 0.95826, 0.175827, 05662, #5, -2.93714, -2.40492, 0.442789, -1.18024, -0.958787, 0.175827, 0
5672, #1, 0, 0, 0, 0, 0, 0, 05672, #2, 0, 0, 0, 0, 0, 0, 05672, #3, 2.9767, 2.4362, 0.448713, 3.97626, 3.22835, 0.592358, 05672, #4, -2.99564, 2.41281, 0.448713, -3.9762, 3.22835, 0.592358, 05672, #5, -2.97665, -2.43753, 0.448713, -3.9762, -3.23013, 0.592358, 0
5682, #1, 0, 0, 0, 0, 0, 0, 05682, #2, 0, 0, 0, 0, 0, 0, 05682, #3, 3.03984, 2.4883, 0.458181, 6.35586, 5.16036, 0.946856, 05682, #4, -3.0596, 2.46391, 0.458181, -6.35577, 5.16036, 0.946856, 05682, #5, -3.03979, -2.48967, 0.458181, -6.35577, -5.1632, 0.946856, 0
5692, #1, 0, 0, 0, 0, 0, 0, 05692, #2, 0, 0, 0, 0, 0, 0, 05692, #3, 2.98382, 2.44207, 0.449781, -5.639, -4.57834, -0.840062, 05692, #4, -3.00285, 2.41858, 0.449781, 5.63892, -4.57834, -0.840062, 05692, #5, -2.98377, -2.44341, 0.449781, 5.63892, 4.58086, -0.840062, 0
5702, #1, 0, 0, 0, 0, 0, 0, 05702, #2, 0, 0, 0, 0, 0, 0, 05702, #3, 3.03574, 2.48492, 0.457566, 5.22615, 4.24314, 0.778558, 05702, #4, -3.05545, 2.46059, 0.457566, -5.22607, 4.24314, 0.778558, 05702, #5, -3.03569, -2.48628, 0.457566, -5.22607, -4.24548, 0.778558, 0
5712, #1, 0, 0, 0, 0, 0, 0, 05712, #2, 0, 0, 0, 0, 0, 0, 05712, #3, 3.0398, 2.48826, 0.458175, 0.408255, 0.331465, 0.0608192, 05712, #4, -3.05956, 2.46387, 0.458175, -0.408249, 0.331465, 0.0608192, 05712, #5, -3.03975, -2.48963, 0.458175, -0.408249, -0.331647, 0.0608192, 0
5722, #1, 0, 0, 0, 0, 0, 0, 05722, #2, 0, 0, 0, 0, 0, 0, 05722, #3, 3.02033, 2.4722, 0.455255, -1.96002, -1.59135, -0.291991, 05722, #4, -3.03983, 2.44812, 0.455255, 1.95999, -1.59135, -0.291991, 05722, #5, -3.02028, -2.47355, 0.455255, 1.95999, 1.59223, -0.291991, 0
5732, #1, 0, 0, 0, 0, 0, 0, 05732, #2, 0, 0, 0, 0, 0, 0, 05732, #3, 3.09747, 2.53587, 0.466823, 7.76533, 6.30472, 1.15683, 05732, #4, -3.11799, 2.51054, 0.466823, -7.76521, 6.30472, 1.15683, 05732, #5, -3.09742, -2.53725, 0.466823, -7.76521, -6.30819, 1.15683, 0
5742, #1, 0, 0, 0, 0, 0, 0, 05742, #2, 0, 0, 0, 0, 0, 0, 05742, #3, 3.06343, 2.50777, 0.461719, -3.4264, -2.78191, -0.510443, 05742, #4, -3.0835, 2.483, 0.461719, 3.42635, -2.78191, -0.510443, 05742, #5, -3.06338, -2.50914, 0.461719, 3.42635, 2.78344, -0.510443, 0
5752, #1, 0, 0, 0, 0, 0, 0, 05752, #2, 0, 0, 0, 0, 0, 0, 05752, #3, 2.99312, 2.44975, 0.451175, -7.07748, -5.74625, -1.05436, 05752, #4, -3.01227, 2.4261, 0.451175, 7.07737, -5.74625, -1.05436, 05752, #5, -2.99307, -2.45109, 0.451175, 7.07737, 5.74941, -1.05436, 0
5762, #1, 0, 0, 0, 0, 0, 0, 05762, #2, 0, 0, 0, 0, 0, 0, 05762, #3, 2.98787, 2.44541, 0.450388, -0.528412, -0.429021, -0.0787195, 05762, #4, -3.00695, 2.42185, 0.450388, 0.528404, -0.429021, -0.0787195, 05762, #5, -2.98782, -2.44675, 0.450388, 0.528404, 0.429257, -0.0787195, 0
